,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
2206,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-25 11:00:00,52,77,108,108,101,10574,0
2207,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-25 12:00:00,335,34,111,111,105,7792,0
2208,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-25 12:00:00,28,107,93,95,92,8530,0
2209,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-25 12:00:00,51,65,110,110,104,8132,0
2210,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-25 13:00:00,64,31,113,113,109,8435,0
2211,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-25 13:00:00,21,111,91,94,90,7177,0
2212,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-25 13:00:00,51,86,104,110,104,6720,0
2213,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-25 14:00:00,113,35,116,116,112,7205,0
2214,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-25 14:00:00,20,116,91,93,90,5689,0
2215,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-25 14:00:00,50,89,102,105,101,6684,0
2216,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-10 02:00:00,298,26,70,70,70,14915,0
2217,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-10 02:00:00,10,102,68,68,66,19686,0
2218,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-10 02:00:00,335,74,66,66,64,22878,0
2219,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-10 03:00:00,306,30,71,71,70,18986,0
2220,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-10 03:00:00,1,98,68,69,68,29408,0
2221,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-10 03:00:00,340,63,69,69,66,26249,0
2222,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-10 04:00:00,321,32,72,72,71,26351,0
2223,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-10 04:00:00,3,107,67,69,66,26538,0
2224,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-10 04:00:00,346,66,70,70,69,26879,0
2225,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-10 05:00:00,335,25,72,72,72,30000,0
2226,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-10 05:00:00,355,112,68,68,67,30000,0
2227,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-10 05:00:00,10,64,70,70,70,24724,0
2228,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-10 06:00:00,356,27,71,72,71,30000,0
2229,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-10 06:00:00,11,110,69,69,67,25171,0
2230,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-10 06:00:00,13,51,70,70,70,30000,0
2231,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-10 07:00:00,356,29,71,71,71,30000,0
2232,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-10 07:00:00,8,114,69,70,68,30000,0
2233,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-10 07:00:00,27,63,69,70,69,20747,0
2234,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-10 08:00:00,23,47,75,75,71,30000,0
2235,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-10 08:00:00,13,128,72,72,69,30000,0
2236,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-10 08:00:00,42,68,71,71,69,26935,0
2237,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-12 07:00:00,303,25,12,14,12,6128,0
2238,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-12 07:00:00,9,108,39,40,38,23638,0
2239,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-12 07:00:00,18,73,25,26,24,15434,0
2240,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-12 08:00:00,272,35,22,22,12,6894,0
2241,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-12 08:00:00,7,104,45,45,39,30000,0
2242,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-12 08:00:00,20,77,34,34,25,12896,0
2243,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-12 09:00:00,278,32,38,38,22,7461,0
2244,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-12 09:00:00,6,91,51,54,45,25094,0
2245,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-12 09:00:00,37,81,49,49,34,14143,0
2246,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-14 08:00:00,292,36,26,27,19,4133,0
2247,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-14 08:00:00,39,102,53,53,48,22142,0
2248,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-14 08:00:00,345,66,30,30,22,6645,0
2249,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-14 09:00:00,282,55,39,39,27,4639,0
2250,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-14 09:00:00,39,90,62,63,53,27220,0
2251,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-14 09:00:00,325,74,43,43,30,7338,0
2252,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-14 10:00:00,328,49,58,58,39,5979,0
2253,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-14 10:00:00,2,76,70,70,62,30000,0
2254,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-14 10:00:00,348,70,61,61,43,7360,0
2255,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 08:00:00,287,26,82,82,80,3912,1
2256,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 08:00:00,21,97,92,93,90,8092,0
2257,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 08:00:00,340,82,75,75,75,3021,5
2258,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 09:00:00,309,29,83,84,82,3627,1
2259,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 09:00:00,18,79,92,92,91,5883,2
2260,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 09:00:00,336,80,76,76,74,4287,1
2261,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 10:00:00,302,38,90,90,83,4274,3
2262,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 10:00:00,3,63,93,93,90,6793,0
2263,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 10:00:00,335,73,87,87,76,7273,0
2264,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 11:00:00,310,40,93,93,90,5424,1
2265,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 11:00:00,9,69,95,96,92,8601,0
2266,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 11:00:00,342,76,89,90,88,8325,0
2267,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-18 10:00:00,321,33,96,96,90,10485,0
2268,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-18 10:00:00,22,122,95,99,95,16277,0
2269,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-18 10:00:00,359,58,91,91,86,16070,0
2270,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-18 11:00:00,337,30,103,103,96,13745,0
2271,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-18 11:00:00,18,120,98,99,95,22772,0
2272,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-18 11:00:00,354,62,96,96,91,18878,3
2273,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-18 12:00:00,303,32,108,109,103,14530,0
2274,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-18 12:00:00,14,123,99,99,97,25981,0
2275,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-18 12:00:00,346,70,99,99,95,14973,0
2276,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-20 13:00:00,65,66,136,138,131,9185,0
2277,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-20 13:00:00,24,167,101,106,101,11042,0
2278,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-20 13:00:00,56,124,112,116,111,9106,0
2279,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-20 14:00:00,71,74,130,140,130,7221,0
2280,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-20 14:00:00,29,155,99,102,99,10616,0
2281,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-20 14:00:00,52,128,109,114,106,8160,0
2282,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-20 15:00:00,60,67,124,130,123,7079,0
2283,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-20 15:00:00,34,153,98,102,98,11332,0
2284,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-20 15:00:00,56,132,104,111,104,7315,0
2285,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-26 19:00:00,299,31,93,94,93,1851,1
2286,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-26 19:00:00,10,59,97,98,96,3767,0
2287,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-26 19:00:00,358,70,98,98,97,7536,0
2288,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-26 20:00:00,300,34,94,94,93,1699,1
2289,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-26 20:00:00,3,62,99,99,97,2055,0
2290,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-26 20:00:00,347,69,99,100,99,5996,0
2291,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-26 21:00:00,285,28,95,95,94,2461,3
2292,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-26 21:00:00,342,65,101,101,99,1139,0
2293,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-26 21:00:00,339,71,102,102,99,5437,0
2294,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-26 22:00:00,304,41,96,96,95,2926,0
2295,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-26 22:00:00,16,67,100,101,98,368,2
2296,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-26 22:00:00,343,71,100,102,100,5125,0
2297,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-26 23:00:00,302,37,98,98,96,4320,2
2298,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-26 23:00:00,5,45,100,101,99,280,1
2299,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-26 23:00:00,323,76,102,102,100,9666,0
2300,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 00:00:00,270,21,99,99,98,4145,0
2301,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 00:00:00,18,44,104,104,99,174,0
2302,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 00:00:00,331,64,107,107,102,12473,0
2303,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 01:00:00,304,36,99,99,99,7812,0
2304,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 01:00:00,340,38,100,103,100,148,0
2305,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 01:00:00,337,58,112,112,107,13211,0
2306,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 02:00:00,294,41,100,100,99,5342,0
2307,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 02:00:00,330,67,98,102,98,110,0
2308,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 02:00:00,341,58,108,112,108,14318,0
2309,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 03:00:00,286,32,101,101,100,4965,0
2310,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 03:00:00,332,63,102,102,98,167,0
2311,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 03:00:00,318,74,109,109,107,12619,0
2312,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 04:00:00,292,43,102,102,100,5024,0
2313,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 04:00:00,7,77,107,108,102,169,0
2314,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 04:00:00,347,57,108,109,108,8823,0
2315,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 05:00:00,284,34,102,102,102,2027,0
2316,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 05:00:00,16,106,106,107,105,132,0
2317,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 05:00:00,325,68,112,112,108,9748,0
2318,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 06:00:00,279,21,103,103,102,1849,0
2319,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 06:00:00,15,117,107,107,105,193,1
2320,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 06:00:00,345,62,111,112,111,4897,0
2321,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 07:00:00,291,24,103,103,103,2647,1
2322,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 07:00:00,16,103,109,110,108,124,0
2323,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 07:00:00,20,54,110,111,110,1269,0
2324,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-27 08:00:00,287,37,105,105,103,1577,1
2325,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-27 08:00:00,20,103,109,111,109,133,1
2326,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-27 08:00:00,360,67,112,112,110,3580,0
2327,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-03 06:00:00,341,159,49,55,49,4717,1
2328,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-03 07:00:00,308,46,49,49,47,15287,1
2329,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-03 07:00:00,11,162,66,67,60,4861,5
2330,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-03 07:00:00,338,133,49,49,48,30000,2
2331,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-03 08:00:00,292,52,53,53,49,22798,0
2332,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-03 08:00:00,12,180,67,68,64,13588,1
2333,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-03 08:00:00,341,129,52,52,49,30000,0
2334,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-03 09:00:00,335,37,58,58,53,30000,0
2335,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-03 09:00:00,24,189,68,71,67,15841,0
2336,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-03 09:00:00,345,117,56,56,52,30000,0
2337,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-03 10:00:00,332,46,62,62,59,30000,0
2338,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-03 10:00:00,27,176,74,75,68,21506,1
2339,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-03 10:00:00,10,103,55,57,55,16783,4
2340,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-03 11:00:00,332,54,66,66,62,30000,0
2341,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-03 11:00:00,24,167,72,74,70,22060,3
2342,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-03 11:00:00,342,118,57,58,55,28951,3
2343,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-03 12:00:00,330,53,68,69,66,19961,1
2344,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-03 12:00:00,14,156,73,74,71,9044,2
2345,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-03 12:00:00,343,116,63,63,57,21255,1
2346,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-10 20:00:00,111,13,100,101,99,3187,0
2347,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-10 20:00:00,22,118,97,97,94,4185,0
2348,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-10 20:00:00,40,69,99,100,99,9153,0
2349,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-10 21:00:00,355,15,99,100,99,2902,2
2350,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-10 21:00:00,24,107,94,98,94,3750,1
2351,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-10 21:00:00,40,69,95,99,95,6570,0
2352,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-10 22:00:00,332,37,100,101,99,6842,0
2353,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-10 22:00:00,355,124,93,96,93,4372,0
2354,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-10 22:00:00,54,54,89,95,89,3377,8
2355,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-12 19:00:00,124,21,55,71,55,10913,0
2356,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-12 19:00:00,65,46,66,66,62,30000,0
2357,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-12 19:00:00,91,48,73,78,73,19396,0
2358,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-12 20:00:00,256,8,47,55,47,10645,0
2359,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-12 20:00:00,48,59,66,68,65,27434,0
2360,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-12 20:00:00,73,35,72,73,72,21408,0
2361,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-12 21:00:00,318,11,42,47,42,7174,0
2362,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-12 21:00:00,43,46,69,70,65,26104,0
2363,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-12 21:00:00,62,32,72,74,72,18341,0
2364,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-14 20:00:00,78,15,75,75,75,8782,0
2365,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-14 20:00:00,348,68,68,68,66,19272,0
2366,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-14 20:00:00,348,29,72,74,72,15254,1
2367,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-14 21:00:00,160,7,74,75,74,8595,0
2368,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-14 21:00:00,359,50,69,69,68,21428,0
2369,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-14 21:00:00,334,38,72,72,71,14829,0
2370,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-14 22:00:00,143,12,73,74,73,8574,0
2371,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-14 22:00:00,345,60,69,69,68,23203,0
2372,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-14 22:00:00,348,38,71,72,71,16304,0
2373,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 21:00:00,272,26,77,78,77,1886,11
2374,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 21:00:00,24,155,87,90,87,4561,1
2375,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 21:00:00,348,66,70,71,70,1983,9
2376,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 22:00:00,314,25,78,78,77,1794,6
2377,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 22:00:00,24,137,89,89,85,3106,2
2378,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 22:00:00,353,78,72,72,70,2134,5
2379,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-16 23:00:00,300,30,79,79,78,1716,5
2380,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-16 23:00:00,22,125,87,89,87,3333,2
2381,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-16 23:00:00,346,77,71,72,71,1942,3
2382,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-17 00:00:00,304,37,78,79,78,1786,4
2383,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-17 00:00:00,10,106,81,87,81,3441,0
2384,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-17 00:00:00,338,79,72,72,71,1929,1
2385,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-18 22:00:00,269,13,79,81,79,5702,0
2386,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-18 22:00:00,36,78,99,99,98,15187,0
2387,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-18 22:00:00,344,45,90,91,90,10332,0
2388,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-18 23:00:00,276,16,76,79,75,6509,0
2389,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-18 23:00:00,27,70,99,99,98,18353,0
2390,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-18 23:00:00,332,55,87,91,87,10024,2
2391,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-19 00:00:00,263,21,79,79,77,5786,0
2392,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-19 00:00:00,20,58,98,99,98,16872,0
2393,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-19 00:00:00,332,58,87,88,87,9635,0
2394,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-19 01:00:00,284,23,75,79,75,5322,0
2395,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-19 01:00:00,8,55,94,99,94,17220,0
2396,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-19 01:00:00,321,49,86,87,86,10069,0
2397,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-20 22:00:00,39,52,87,89,87,12456,0
2398,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-20 22:00:00,36,147,83,84,83,30000,0
2399,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-20 22:00:00,47,126,83,85,83,12896,0
2400,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-20 23:00:00,68,55,84,87,84,14108,0
2401,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-20 23:00:00,29,139,80,83,80,30000,0
2402,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-20 23:00:00,34,132,81,83,81,16335,0
2403,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-21 00:00:00,23,69,81,84,81,17128,0
2404,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-21 00:00:00,26,139,82,82,80,30000,0
2405,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-21 00:00:00,39,118,79,81,79,17476,0
2406,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-28 14:00:00,315,62,79,79,75,29747,0
2407,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-28 14:00:00,10,160,78,79,75,30000,0
2408,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-28 14:00:00,19,97,81,84,81,30000,0
2409,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-28 15:00:00,348,45,82,82,78,29649,0
2410,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-28 15:00:00,20,152,80,80,78,27897,0
